LAT,LONGITUDE,AREA,D1,D2,D3,D4,DIS_LAKE,DIS_MAJOR_RIVER,DIS_OCEAN,DIS_RIVER,ELEV_SRTM_PRED,MATTVEG,NEWCOUNTRYID,PREC_NEW
54,-64,5527.264,466.4692,466.4692,466.4692,192.0711,192071.1,992700.4,466469.2,1009185,499.3674,14,124,805.6
54,-65,4394.211,465.2652,465.2652,465.2652,177.4517,177451.7,961205.9,465265.2,976098.9,490.0529,22,124,791.5
59,-105,6370.563,1532,1532,1474.845,1262.546,1262546,1731856,1532000,1474845,382.2958,22,124,322.6
-14,28,468.4956,926.0131,926.0131,698.9749,201.2576,201257.6,1795537,926013.1,698974.9,1245.219,15,180,1120.1
76,65,1658.305,1295.449,1295.449,1295.449,1295.449,1848408,3428105,1295449,2078445,316,31,643,296.9
63,-169,237.2161,654.83,654.83,654.83,654.83,880394.1,3058097,654830,1791447,109,0,840,452.3
30,79,256.8575,1203.626,1203.626,671.7816,524.0031,524003.1,2312670,1203626,671781.6,3571.949,7,156,1595.5
-3,35,98.7971,443.5507,443.5507,443.5507,158.439,158439,2364468,443550.7,547990.5,1598.953,27,404,805.5
54,-132,167.0527,3.5191,3.5191,3.5191,3.5191,264204.2,1023506,3519.14,787993.5,46.62486,0,124,2563.9
51,177,181.1147,0.4237,0.4237,0.4237,0.4237,1699968,2341536,423.67,1064589,141.5488,0,840,1139.2
75,62,1639.134,1183.757,1183.757,1183.757,1183.757,1745419,3338573,1183757,1998203,534,31,643,357.6
60,-118,6186.04,883.4711,883.4711,883.4711,736.5495,736549.5,1576074,883471.1,1168356,398,8,124,295.6
73,128,983.673,2208.236,2208.236,2208.236,2208.236,2744418,2285968,2208236,2290614,1,0,643,189.2
19,15,3568.924,1241.558,1241.558,746.3195,601.8131,601813.1,2802789,1241559,746319.5,531.6923,30,148,36
63,95,5621.235,2566.815,2395.567,1554.215,1356.145,1356145,2395567,2566815,1554215,374,16,643,453.4
58,-106,6553.141,1451.337,1451.337,1361.412,1156.327,1156327,1608715,1451337,1361412,378.4431,8,124,349.8
41,103,1043.626,1188.647,1188.647,1121.57,581.8234,581823.4,1265787,1188647,1121570,1075.217,21,496,94.4
47,-76,8420.963,312.1745,239.9934,232.4878,232.4878,311931.8,239993.4,312174.5,232487.8,408.3615,8,124,938.7
20,-8,11627.99,903.6312,903.6312,617.4591,617.4591,1386698,1821924,903631.2,617459.1,340.2865,30,478,109.6
57,-104,6733.733,1518.091,1518.091,1397.853,1036.73,1036730,1599709,1518091,1397853,408.3684,8,124,444.5
59,-104,6370.563,1587.788,1587.788,1519.503,1259.397,1259397,1766858,1587788,1519503,423.8416,22,124,329.5
59,-103,6370.563,1643.704,1643.704,1565.28,1252.978,1252978,1803388,1643704,1565280,414.1109,22,124,333.4
65,116,5235.761,1828.608,1812.591,1722.792,1722.792,1790382,1812591,1828608,1722792,298,16,643,312.8
25,-10,11185.25,375.5175,375.5175,375.5175,375.5175,1393985,1309052,375517.5,1130914,345.1637,30,478,61.9
25,-11,11196.46,328.1692,328.1692,328.1692,328.1692,1472258,1340439,328169.2,1081712,375.1877,30,478,55.8
74,142,431.24,2068.201,2068.201,2068.201,2068.201,3126883,2415652,2068201,2211465,3,0,643,205.8
60,-44,5122.041,26.2922,26.2922,26.2922,26.2922,1491520,2299308,26292.22,2227136,227,31,304,2637.2
58,163,681.5267,109.1965,109.1965,109.1965,109.1965,2553389,1518715,109196.5,297662.6,110.8571,0,643,489.9
69,20,124.4574,42.7743,42.7743,42.7743,42.7743,92256.3,1863146,42774.3,1029041,621,22,246,596.2
53,-77,7435.375,670.4511,670.4511,670.4511,629.285,629285,820112,670451.1,819847.7,202.8213,14,124,638.4
55,-94,7088.785,1665.714,1447.513,1189.566,725.6994,725699.4,1447513,1665715,1189566,149.326,8,124,464.9
25,-8,11207.67,503.4812,503.4812,503.4812,503.4812,1249375,1270319,503481.2,1084805,384.7523,30,478,74.5
52,30,38.02696,535.5297,535.5297,1.5518,1.5518,95551.2,750503.1,535529.7,1551.8,132.9351,11,804,700.8
58,-105,6553.141,1506.109,1506.109,1407.976,1151.314,1151314,1644638,1506109,1407976,426.3416,8,124,373.9
70,27,157.0019,12.7205,12.7205,12.7205,12.7205,376644.3,2103036,12720.5,1046275,258,22,246,709
67,92,4843.538,2236.644,2236.644,1701.492,1586.894,1586894,2723362,2236644,1701492,548,22,643,563.8
-10,-74,280.4248,510.5451,510.5451,406.5024,406.5024,741037,625854.1,510545.1,406502.4,273.0716,1,76,1889.3
70,82,3483.745,1746.594,1746.594,1746.594,1739.423,1739424,3244266,1746595,1758035,12,22,643,517.8
69,-164,859.2005,1076.068,1076.068,1076.068,1076.068,1287590,3390407,1076068,2293380,110,0,840,252.6
58,-109,6553.141,1289.577,1289.577,1229.94,1033.476,1033476,1512278,1289577,1229940,424.2155,22,124,342.1
59,-137,4121.754,68.6354,68.6354,68.6354,68.6354,92693.2,1699632,68635.37,1394980,1161.839,29,124,1192.1
70,-180,246.1111,1680.207,1680.207,1680.207,1680.207,3856336,2793649,1680207,1869442,89,0,643,270.5
9,19,391.2739,1181.975,1181.975,349.4235,349.4235,637455.1,1760094,1181975,349423.5,389.3893,23,140,1084.5
25,-9,11196.46,441.6425,441.6425,441.6425,441.6425,1319470,1285556,441642.5,1133655,374.2655,30,478,68.9
62,163,2940.535,529.9706,529.9706,529.9706,529.9706,2737399,1670403,529970.6,717845.8,136,18,643,568
68,94,4645.002,2276.741,2276.741,1841.182,1727.854,1727854,2708378,2276741,1841182,841,22,643,476
-22,31,378.5232,326.377,326.377,155.229,155.229,649759,2609638,326377,155229,425.3633,23,508,583.6
25,-12,11185.25,256.5808,256.5808,256.5808,256.5808,1553668,1379109,256580.8,1040799,390.5697,30,478,53.4
58,-108,6553.141,1343.181,1343.181,1272.245,1073.153,1073153,1542410,1343181,1272245,461.8287,22,124,326.9
58,-107,6553.141,1397.007,1397.007,1316.121,1114.832,1114832,1574598,1397007,1316121,426.5111,22,124,328
58,-110,6546.588,1232.644,1232.644,1189.381,994.0305,994030.5,1484333,1232644,1189381,346.5173,22,124,357.2
63,102,5621.235,2374.189,2089.413,1870.98,1328.811,1328811,2089413,2374190,1870980,416,11,643,395.6
50,-59,71.44785,1.7303,1.7303,1.7303,1.7303,216703,943190.6,1730.29,971665.2,32.11319,0,124,1201.4
74,112,1615.439,2614.045,2614.045,2614.045,2606.052,2606052,2687158,2614046,2689346,56,0,643,194.1
57,-108,6733.733,1306.099,1306.099,1201.227,997.4297,997429.7,1449990,1306099,1201227,517.8818,22,124,377.5
41,57,307.4968,1224.715,840.4929,208.6248,208.6248,245031.3,840492.9,1224715,208624.8,34.45278,21,860,188.7
57,-109,6733.733,1250.078,1250.078,1155.354,953.6793,953679.3,1417206,1250078,1155354,507.4714,22,124,390
43,9,9.029445,0.4774,0.4774,0.4774,0.4774,742417.1,528499.9,477.4,229697.7,137.4571,0,250,1014.5
69,28,35.55925,75.3909,75.3909,75.3909,75.3909,367618.4,2043978,75390.9,928693,185,8,643,526.3
53,-76,7435.375,636.2798,636.2798,636.2798,579.0179,579017.9,795474.5,636279.8,794100.8,281.6623,14,124,692.9
69,-143,4202.66,948.0573,948.0573,948.0573,948.0573,1121245,2792076,948057.3,2426335,640,29,840,242
57,-110,6733.733,1194.547,1194.547,1111.14,912.0973,912097.3,1386705,1194547,1111140,522.3966,8,124,405.2
56,-108,6912.295,1256.48,1256.48,1136.713,927.1659,927165.9,1360427,1256480,1136713,471.0124,8,124,440.4
70,114,4243.295,2247.931,2247.931,2247.931,2224.866,2224866,2317146,2247931,2268639,130,16,643,271.9
62,-51,1011.172,0.2333,0.2333,0.2333,0.2333,1378614,2182643,233.32,2199906,105,0,304,1089.1
57,-105,6733.733,1466.763,1466.763,1347.021,1040.134,1040134,1559812,1466763,1347021,474.0374,22,124,427.4
57,-106,6733.733,1413.95,1413.95,1297.217,1045.797,1045798,1521644,1413950,1297217,529.4578,22,124,403.6
56,-131,1548.354,22.5074,22.5074,22.5074,22.5074,261523.2,1189390,22507.41,874424.9,1129.108,14,840,2492.6
55,-104,7088.785,1423.969,1423.969,1303.235,814.1926,814192.6,1447105,1423969,1303235,385.6418,8,124,482
-15,145,573.9846,8.9164,8.9164,8.9164,8.9164,1067011,5460416,8916.39,1973897,74.06747,0,36,1553.2
7,24,12272.59,1585.027,1585.027,427.5892,427.5892,908883.2,1863523,1585027,427589.2,713.7318,24,140,1392.7
71,-54,1862.537,514.2058,514.2058,514.2058,514.2058,2161882,2925547,514205.8,2878783,629,0,304,288.8
20,-7,11069.85,993.3159,993.3159,558.7432,558.7432,1374151,1818473,993315.9,558743.2,308.4826,30,478,95.7
68,39,566.6902,3.7584,3.7584,3.7584,3.7584,687192.4,2312510,3758.4,934274.7,105,0,643,625
7,-83,12.28487,0,0,0,0,,,,,23.407,0,591,3239.5
67,41,590.9116,101.3755,101.3755,101.3755,101.3755,672290.2,2331607,101375.5,899654.7,110,0,643,582.2
45,112,331.751,770.4254,770.4254,753.8052,483.4002,483400.2,1233288,770425.4,753805.2,1025.832,25,156,199.6
56,-106,6912.295,1360.595,1360.595,1239.731,935.4872,935487.2,1437162,1360595,1239731,522.2002,8,124,461.6
56,-105,6912.295,1414.059,1414.059,1292.814,929.0198,929019.8,1478342,1414059,1292814,455.9214,8,124,469.5
23,-4,216.3396,957.7148,957.7148,783.2272,783.2272,1177966,1473153,957714.8,783227.2,296.8902,30,12,40.5
-48,-75,3470.289,1.8549,1.8549,1.8549,1.8549,124142.6,1989643,1854.87,1971867,288.1696,0,152,645.3
56,-107,6912.295,1308.029,1308.029,1187.649,942.8989,942898.9,1397857,1308029,1187649,517.4013,8,124,451.2
61,162,2315.852,424.0015,424.0015,424.0015,424.0015,2641714,1576912,424001.5,610183.9,260,0,643,489.4
63,100,5621.235,2472.965,2173.774,1778.511,1323.845,1323845,2173774,2472965,1778511,446,11,643,397.9
54,-105,7263.159,1326.792,1326.792,1208.145,707.0763,707076.3,1328516,1326792,1208145,499.398,8,124,449
68,29,171.8651,179.5277,179.5277,179.5277,179.5277,362575.2,1971225,179527.7,820609.9,203,8,246,482.7
-23,-64,34.15888,612.2392,612.2392,575.5213,439.8992,439899.2,778800.6,612239.2,575521.3,415.459,12,68,923.3
69,-145,4389.79,921.9605,921.9605,921.9605,921.9605,1160598,2839085,921960.5,2480983,822,22,840,251
46,91,137.23,2236.497,2236.497,433.0328,78.6902,78690.2,2238928,2236497,433032.8,2259.4,25,156,167.4
75,135,562.4478,2256.931,2256.931,2256.931,2256.931,3081994,2492674,2256931,2389854,59,0,643,291.1
19,-8,11701.39,902.8153,902.8153,529.4587,529.4587,1277319,1932350,902815.3,529458.7,341.8418,30,478,120.9
27,-116,33.04636,1.881,1.881,1.881,1.881,591649,2046363,1881,1230506,79.88131,0,484,96.8
68,119,4645.002,1945.723,1945.723,1945.723,1945.723,2138494,2014767,1945723,1991744,273,16,643,315.7
19,-7,11701.39,1006.598,1006.598,467.7511,467.7511,1264706,1928005,1006598,467751.1,320.055,30,478,111.4
45,92,314.2904,2108.936,2057.679,600.645,57.4054,57405.4,2057679,2108936,600645,1514.563,21,156,106.9
69,-144,4444.907,935.9262,935.9262,935.9262,935.9262,1141732,2816701,935926.2,2454644,768,22,840,248.1
59,-165,183.4722,208.1062,208.1062,208.1062,208.1062,463033.7,2972333,208106.2,1989043,4.138903,0,840,671.9
63,101,5621.235,2423.505,2131.236,1824.511,1325.04,1325040,2131236,2423505,1824511,523,11,643,396.5
18,-8,11771.13,892.9812,892.9812,451.5306,451.5306,1168201,2042795,892981.2,451530.6,336.0853,30,478,134.4
18,-7,11771.13,997.417,997.417,377.371,377.371,1154403,2038687,997417,377371,326.1893,30,478,125.9
69,-146,4433.35,911.3152,911.3152,911.3152,911.3152,1182284,2863417,911315.1,2509192,766,29,840,250.5
66,-126,4929.582,936.2863,936.2863,936.2863,841.5975,841597.5,2250551,936286.3,1823379,299,14,124,314
56,155,829.4754,31.7247,31.7247,31.7247,31.7247,2010868,994268.2,31724.7,228375.2,12.02763,0,643,1039
69,-150,4444.907,891.0711,891.0711,891.0711,891.0711,1282698,2967355,891071.1,2628185,210,22,840,238.6
69,-149,4444.907,892.2007,892.2007,892.2007,892.2007,1255448,2940150,892200.7,2597302,227,22,840,243.5
69,-148,4444.907,895.9912,895.9912,895.9912,895.9912,1229576,2913750,895991.2,2567162,346,22,840,246.8
69,-147,4444.907,902.4087,902.4087,902.4087,902.4087,1205173,2888180,902408.7,2537795,537,22,840,248.7
17,-7,11837.18,997.4887,997.4887,300.7697,300.7697,1044193,2149358,997488.7,300769.7,302.88,30,478,132.3
-19,11,421.2501,7.0164,7.0164,7.0164,7.0164,1551746,1334796,7016.4,962222.7,53.05671,0,516,137.1
36,74,9.991447,1494.398,1494.398,424.6002,424.6002,530995.1,2358777,1494398,424600.2,4252.953,28,156,148.2
50,79,103.2024,2875.829,2343.858,48.9218,48.9218,210076.8,2343858,2875829,48921.8,241.3014,25,643,426.7
60,-131,6186.04,288.0687,288.0687,288.0687,190.9372,190937.2,1638387,288068.7,1263876,1227,8,124,412.9
57,156,882.119,160.3735,160.3735,160.3735,160.3735,2116821,1083075,160373.5,210810.8,60.20918,0,643,763.2
69,49,1893.53,420.0051,420.0051,420.0051,420.0051,1092436,2539008,420005.1,1252020,56,0,643,424.1
51,-179,310.1492,0.842,0.842,0.842,0.842,1452866,2629084,842.02,1328490,363.6212,0,840,1283.8
45,56,1030.174,1199.897,646.9586,238.7977,117.4313,117431.3,646958.6,1199897,238797.7,82.8774,24,860,203.7
71,150,1801.934,1573.794,1573.794,1573.794,1573.794,3008597,2068395,1573794,1722808,6,0,643,245.8
55,-84,1750.93,1108.511,1108.511,1108.511,731.5167,731516.7,1223129,1108511,1218594,14.18381,0,124,567.6
-23,-67,2140.623,334.2347,334.2347,334.2347,331.0242,331024.2,970192.8,334234.7,858703.9,4321.76,28,68,371.9
-22,-66,103.2336,407.1217,407.1217,407.1217,323.2641,323264.1,925904.4,407121.7,781157.3,3425.806,28,32,420.1
17,-8,11837.18,892.9992,892.9992,387.7468,387.7468,1059420,2153253,892999.2,387746.8,257.3903,30,478,154.7
-16,-180,11.89949,0,0,0,0,,,,,44.36065,0,242,2832.3
10,-5,12.19238,526.2602,526.2602,321.1188,219.1518,219151.8,2541866,526260.2,321118.8,332.1142,15,384,1274.2
3,-65,8817.641,669.628,532.656,371.3978,371.3978,425850.1,532655.9,669628,371397.8,844.1033,1,862,3659.5
67,73,314.83,1440.142,1440.142,1373.208,1360.372,1360372,2767172,1440142,1373208,13,0,643,424.7
67,-174,353.5783,1565.219,1565.219,1565.219,1565.219,3934069,2866563,1565219,1744595,17,0,643,603.3
-28,-70,589.3753,173.945,173.945,173.945,173.945,643789.9,902309.7,173945,888473.6,3403.6,28,32,59.6
68,-149,4645.002,780.8502,780.8502,780.8502,780.8502,1168301,2852318,780850.2,2517867,1072,29,840,257.2
68,-148,4645.002,785.2983,785.2983,785.2983,785.2983,1139670,2824337,785298.3,2485894,1179,29,840,252
53,-78,7435.375,709.2655,709.2655,709.2655,682.1911,682191.1,849446.6,709265.5,849428.1,175.267,14,124,597.4
68,-147,4645.002,792.8148,792.8148,792.8148,792.8148,1112558,2797213,792814.8,2454707,1198,29,840,245.8
-10,32,60.96192,663.6433,663.6433,663.6433,99.3915,99391.5,2059719,663643.3,712305.3,1334.979,15,454,1159
70,170,216.4081,1403.132,1403.132,1403.132,1403.132,3470198,2412878,1403133,1596186,164,0,643,395.4
21,92,0,71.8222,71.8222,44.2702,44.2702,795497.1,686353.4,71822.24,44270.2,196.2647,1,356,3871.5
73,123,1557.18,2295.597,2295.597,2295.597,2295.597,2669949,2371762,2295597,2375465,9,0,643,192.2
-9,150,0,0.1057,0.1057,0.1057,0.1057,2010854,5868264,105.69,2761417,14.04646,0,598,3616.5
55,25,7.088785,165.3924,165.3924,17.9825,17.9825,239643.6,1008533,165392.4,17982.5,136.979,8,428,768.4
-14,127,504.5338,2.7644,2.7644,2.7644,2.7644,293630.3,3761315,2764.41,2543058,65.2566,0,36,824.8
57,-131,6733.733,134.181,134.181,134.181,134.181,263752.3,1324176,134181,982897.5,1263.428,22,124,916.7
59,-135,5567.872,49.9356,49.9356,49.9356,9.5412,9541.2,1629439,49935.56,1304916,1260.629,22,124,925.7
15,22,394.6144,1566.267,1566.267,880.2159,169.95,169950,2522804,1566268,880215.9,864.8172,30,736,331.9
42,102,1523.067,1290.991,1290.991,1220.991,555.6304,555630.4,1324965,1290991,1220992,1229.103,21,156,93.4
52,-77,7605.392,582.8655,582.8655,582.8655,571.3148,571314.8,720897.8,582865.4,720947.4,229.8395,14,124,678.4
4,-65,1233.985,599.5769,458.7611,385.3966,354.6695,354669.5,458761.1,599576.9,385396.6,894.788,1,76,3440.7
57,139,4168.181,412.4972,412.4972,412.4972,412.4972,1452755,491838.4,412497.2,497717.7,606.0684,11,643,908.9
72,85,3835.694,1836.839,1836.839,1836.839,1836.839,1983078,3245305,1836839,2009438,59,22,643,546.1
70,178,212.1648,1635.61,1635.61,1635.61,1635.61,3793155,2731498,1635610,1825970,96,0,643,227.8
74,-96,920.6632,1946.849,1946.849,1946.849,1946.849,2401611,3362308,1946849,3036649,48,0,124,157.7
70,-162,1127.868,1118.299,1118.299,1118.299,1118.299,1372436,3390437,1118299,2412801,25,0,840,197.3
53,-99,1130.177,1669.77,1335.691,1037.415,544.583,544583,1335691,1669770,1037415,216.666,0,124,437
55,-85,1935.238,1156.596,1156.596,1156.596,718.6697,718669.7,1264734,1156596,1260135,22.40611,0,124,559.1
-22,-58,1055.277,1000.6,485.0864,5.9951,5.9951,874696.7,485086.3,1000600,5995.13,168.6132,12,600,1325.5
71,84,4040.21,1809.1,1809.1,1809.1,1809.1,1865996,3223534,1809100,1892189,70,22,643,483
71,85,4040.21,1846.656,1846.656,1846.656,1846.656,1874856,3190214,1846656,1907092,60,22,643,505.1
71,86,4040.21,1884.161,1884.161,1884.161,1884.161,1884935,3157247,1884161,1923095,76,22,643,514.4
71,87,4040.21,1921.612,1921.612,1921.612,1896.211,1896211,3124651,1921612,1940166,72,22,643,521.3
1,-67,407.7531,984.7661,419.4315,284.7052,284.7052,768454.6,419431.5,984766.1,284705.2,107.1053,9,170,3585.5
66,90,5040.472,2198.02,2198.02,1559.329,1444.475,1444475,2752110,2198020,1559329,349,16,643,645.3
4,34,160.418,980.1494,980.1494,218.8385,187.9873,187987.3,2398374,980149.4,218838.5,585.1289,25,800,921.9
53,-75,7435.375,607.54,607.54,607.54,531.5198,531519.8,775984.8,607540.1,773440,321.5315,14,124,751.9
73,118,1368.431,2385.886,2385.886,2385.886,2385.886,2565756,2460019,2385887,2462685,18,0,643,211.3
54,-79,6994.422,833.384,833.384,833.384,793.6641,793664.1,975363.4,833384,975333.3,90.92915,22,124,619.7
51,-74,7773.164,378.6662,378.6662,378.6662,345.4486,345448.6,544231.2,378666.2,541598.8,393.463,8,124,874.4
54,136,3588,250.5212,250.5212,196.7288,196.7288,1040407,269454,250521.2,196728.8,297.3923,11,643,801.5
54,-77,7263.159,764.2455,764.2455,764.2455,671.4627,671462.7,922103.6,764245.4,921039.2,226.8994,14,124,665.2
51,-72,7773.164,335.8506,335.8506,335.8506,236.9732,236973.2,528878.2,335850.6,523160,582.899,14,124,899
66,-50,5040.472,54.2918,54.2918,54.2918,54.2918,1732253,2529231,54291.75,2543051,825,31,304,460.2
4,30,296.1563,1290.555,1290.555,169.7398,169.7398,235067,2039334,1290555,169739.8,794.8734,24,180,1390.4
-29,137,10809.99,443.1474,443.1474,443.1474,443.1474,708961.6,5642920,443147.4,641256.2,-6.493826,0,36,149.2
36,44,19.98289,531.0443,531.0443,384.2047,93.0395,93039.5,798489.8,531044.3,384204.7,1066.045,6,792,795.1
68,44,2252.826,197.4314,197.4314,197.4314,197.4314,864225.4,2442787,197431.4,1089296,99,20,643,653.9
45,49,4050.854,711.5375,109.7153,65.4753,65.4753,465971.7,109715.3,711537.5,65475.3,-29.00075,0,643,264.7
69,83,4444.907,1806.397,1806.397,1671.151,1639.615,1639615,3163884,1806397,1671151,29,22,643,465.4
68,51,2099.541,494.4254,494.4254,494.4254,494.4254,1120222,2434523,494425.4,1149975,51,0,643,530.3
31,128,0,0,0,0,0,,,,,31.05405,0,392,2071.1
-2,-70,5559.79,1079.188,211.2595,211.2595,211.2595,1182521,211259.5,1079188,211350.9,119.1079,1,76,3261.9
51,-80,3466.831,654.1824,654.1824,654.1824,525.0419,525041.9,728310.4,654182.4,725045,16.09487,0,124,604.9
0,17,1593.511,830.7079,829.4842,3.4099,3.4099,117729.7,829484.2,830707.9,3409.9,323.0334,1,180,1830.2
-7,157,98.27898,4.0548,4.0548,4.0548,4.0548,2678444,6527577,4054.8,3078171,78.27781,0,90,3427.8
51,178,233.9722,7.309,7.309,7.309,7.309,1639255,2429018,7308.96,1149307,151.155,0,840,1138.7
67,45,2218.34,237.0767,237.0767,237.0767,237.0767,850107.2,2361605,237076.7,1061437,39,0,643,539.7
71,-53,2694.82,513.3342,513.3342,513.3342,513.3342,2175231,2942882,513334.2,2836090,973,31,304,279.4
66,-170,206.6594,935.9563,935.9563,935.9563,935.9563,1125077,3485129,935956.3,3224712,178,0,643,641.1
70,81,4243.295,1707.733,1707.733,1707.733,1707.733,1736158,3232320,1707733,1747761,20,22,643,523
69,60,2346.911,876.9852,876.9852,876.9852,876.9852,1303176,2667225,876985.2,1309726,31,22,643,351.3
58,164,720.8455,135.7294,135.7294,135.7294,135.7294,2587073,1551657,135729.4,323943.3,207.8558,0,643,512.7
70,84,4243.295,1824.366,1824.366,1789.463,1757.277,1757277,3173368,1824366,1789463,80,22,643,490.8
58,-133,6553.141,73.4391,73.4391,73.4391,73.4391,102590,1473462,73439.14,1142739,1190.39,14,124,1483.6
-10,140,182.8857,6.1941,6.1941,6.1941,6.1941,1921609,5524608,6194.15,4837142,16.19646,0,360,1784.3
17,11,11837.18,1435.13,1435.13,607.4497,396.3685,396368.5,2582116,1435130,607449.7,412.2935,30,562,73.4
62,164,4230.65,516.3302,516.3302,516.3302,516.3302,2776616,1711206,516330.2,708657.1,251,18,643,646.6
59,-133,6370.563,131.5879,131.5879,131.5879,61.2989,61298.9,1574346,131587.9,1230043,1081.289,14,124,736.4
68,-150,4645.002,779.5234,779.5234,779.5234,779.5234,1198339,2881127,779523.4,2550591,1011,22,840,260.2
17,-6,8431.232,1116.979,1116.979,217.9543,217.9543,1027163,2149753,1116979,217954.3,288.6895,30,466,169.2
18,15,4873.25,1347.377,1347.377,639.2656,499.3183,499318.3,2694748,1347377,639265.6,422.1816,30,148,42.4
-53,-76,14.87075,1.0717,1.0717,1.0717,1.0717,215178.8,2411377,1071.7,2395100,165.7453,0,152,4304.2
73,140,696.9196,1988.843,1988.843,1988.843,1988.843,2973601,2270829,1988843,2121581,11,0,643,173.2
